t,TSolarSeg,TSolarReturn,TAmbient,Radiation_Hor,dmSolar
114.50000,12.525900000000036,9.999990000000025,15.497610000000009,406.20889,0.01
114.51042,12.630430000000047,9.999990000000025,15.81295,416.22919,0.01
114.52083,12.681880000000035,9.999990000000025,16.100000000000023,420.0,0.01
114.53125,12.622610000000009,9.999990000000025,16.350610000000017,410.35196,0.01
114.54167,12.459920000000011,9.999990000000025,16.563500000000033,388.75754,0.01
114.55208,12.26827000000003,9.999990000000025,16.744650000000036,363.78436,0.01
114.56250,12.119870000000049,9.999990000000025,16.899990000000003,344.0,0.01
114.57292,12.02197000000001,9.999990000000025,17.032500000000027,329.63419,0.01
114.58333,11.928610000000049,9.999990000000025,17.142240000000015,315.27527,0.01
114.59375,11.83996000000002,9.999990000000025,17.230830000000026,301.02872,0.01
114.60417,11.75585000000001,9.999990000000025,17.300010000000043,287.0,0.01
114.61458,11.676720000000046,9.999990000000025,17.346249999999998,273.19357,0.01
114.62500,11.599270000000047,9.999990000000025,17.36334000000005,259.48416,0.01
114.63542,11.522730000000024,9.999990000000025,17.348749999999995,245.78267,0.01
114.64583,11.44589000000002,9.999990000000025,17.300010000000043,232.0,0.01
114.65625,11.36614000000003,9.999990000000025,17.21093000000002,217.68257,0.01
114.66667,11.282219999999995,9.999990000000025,17.07916,202.50645,0.01
114.67708,11.191280000000006,9.999990000000025,16.90780000000001,186.57712,0.01
114.68750,11.089470000000006,9.999990000000025,16.70001000000002,170.0,0.01
114.69792,10.96908000000002,9.999990000000025,16.468740000000025,149.56065,0.01
114.70833,10.822810000000004,9.999990000000025,16.216670000000022,124.5276,0.01
114.71875,10.711690000000033,9.999990000000025,15.931240000000003,105.96935,0.01
114.72917,10.645200000000045,9.999990000000025,15.600000000000023,95.0,0.01
114.73958,10.568380000000047,9.999990000000025,15.237510000000043,81.82492,0.01
114.75000,10.485860000000002,9.999990000000025,14.866660000000024,67.68697,0.01
114.76042,10.40222,9.999990000000025,14.487510000000043,53.45553,0.01
114.77083,10.321439999999996,9.999990000000025,14.100000000000023,40.0,0.01
114.78125,10.244619999999998,9.999990000000025,13.70001000000002,26.5625,0.01
114.79167,10.16796000000005,9.999990000000025,13.291680000000042,13.61111,0.01
114.80208,10.101740000000007,9.999990000000025,12.88751000000002,3.85417,0.01
114.81250,10.068140000000028,9.999990000000025,12.499990000000025,0.0,0.01
114.82292,10.057370000000049,9.999990000000025,12.139060000000029,0.0,0.01
114.83333,10.048240000000021,9.999990000000025,11.795830000000024,0.0,0.01
114.84375,10.039060000000006,9.999990000000025,11.454679999999996,0.0,0.01
114.85417,10.029500000000041,9.999990000000025,11.100000000000023,0.0,0.01
114.86458,10.019949999999994,9.999990000000025,10.727350000000001,0.0,0.01
114.87500,10.010100000000023,9.999990000000025,10.347920000000045,0.0,0.01
114.88542,10.00027,9.999990000000025,9.969539999999995,0.0,0.01
114.89583,9.990440000000035,9.999990000000025,9.600000000000023,0.0,0.01
114.90625,9.980580000000032,9.999990000000025,9.243740000000003,0.0,0.01
114.91667,9.971220000000017,9.999990000000025,8.895840000000021,0.0,0.01
114.92708,9.962180000000046,9.999990000000025,8.550010000000043,0.0,0.01
114.93750,9.953120000000013,9.999990000000025,8.20001000000002,0.0,0.01
114.94792,9.944090000000017,9.999990000000025,7.82501000000002,0.0,0.01
114.95833,9.935050000000047,9.999990000000025,7.429160000000024,0.0,0.01
114.96875,9.925990000000013,9.999990000000025,7.04376000000002,0.0,0.01
114.97917,9.916960000000017,9.999990000000025,6.70001000000002,0.0,0.01
114.98958,9.907890000000009,9.999990000000025,6.417200000000037,0.0,0.01
115.00000,9.898860000000013,9.999990000000025,6.175010000000043,0.0,0.01
115.01042,9.890860000000032,9.999990000000025,5.945310000000006,0.0,0.01
115.02083,9.88357000000002,9.999990000000025,5.70001000000002,0.0,0.01
115.03125,9.876250000000027,9.999990000000025,5.420310000000029,0.0,0.01
115.03293,9.875050000000044,9.999990000000025,5.373010000000022,0.0,0.01
115.03293,9.875050000000044,9.999990000000025,5.373010000000022,0.0,0.01
115.04167,9.869259999999997,9.999990000000025,5.124990000000025,0.0,0.01
115.05208,9.861630000000048,9.999990000000025,4.842190000000016,0.0,0.01
115.06250,9.855340000000012,9.999990000000025,4.600000000000023,0.0,0.01
115.07292,9.849910000000023,9.999990000000025,4.412500000000023,0.0,0.01
115.08333,9.845670000000041,9.999990000000025,4.26251000000002,0.0,0.01
115.09375,9.841880000000003,9.999990000000025,4.131250000000023,0.0,0.01
115.10417,9.838279999999997,9.999990000000025,3.9999900000000252,0.0,0.01
115.11458,9.83480000000003,9.999990000000025,3.864620000000002,0.0,0.01
115.12500,9.831320000000005,9.999990000000025,3.734830000000045,0.0,0.01
115.13542,9.827840000000037,9.999990000000025,3.612600000000043,0.0,0.01
115.14583,9.82507000000004,9.999990000000025,3.4999900000000252,0.0,0.01
115.15625,9.822870000000023,9.999990000000025,3.426930000000027,0.0,0.01
115.16667,9.82256000000001,9.999990000000025,3.4123500000000035,0.0,0.01
115.17708,9.822990000000004,9.999990000000025,3.4415500000000065,0.0,0.01
115.18750,9.831410000000005,9.999990000000025,3.4999900000000252,0.0,0.01
115.19792,9.842370000000017,9.999990000000025,3.587090000000046,2.39162,0.01
115.20833,9.875969999999995,9.999990000000025,3.714110000000005,9.12766,0.01
115.21875,9.933440000000019,9.999990000000025,3.8840299999999957,19.54987,0.01
115.22917,10.008020000000045,9.999990000000025,4.100000000000023,33.0,0.01
115.23958,10.093380000000025,9.999990000000025,4.352200000000039,48.31115,0.01
115.25000,10.186910000000012,9.999990000000025,4.63250000000005,64.9184,0.01
115.26042,10.289000000000044,9.999990000000025,4.946560000000034,83.06644,0.01
115.27083,10.399800000000027,9.999990000000025,5.300010000000043,103.0,0.01
115.28125,10.519280000000037,9.999990000000025,5.680570000000046,123.95861,0.01
115.29167,10.640620000000013,9.999990000000025,6.073210000000017,144.98172,0.01
115.30208,10.760950000000037,9.999990000000025,6.479240000000004,166.01398,0.01
115.31250,10.881590000000017,9.999990000000025,6.8999900000000025,187.0,0.01
115.32292,11.00182000000001,9.999990000000025,7.352010000000007,207.92897,0.01
115.33333,11.12124,9.999990000000025,7.826780000000042,228.78282,0.01
115.34375,11.24069000000003,9.999990000000025,8.288170000000036,249.49527,0.01
115.35417,11.360100000000045,9.999990000000025,8.70001000000002,270.0,0.01
115.36458,11.448660000000018,9.999990000000025,9.07501000000002,284.51364,0.01
115.37500,11.49630000000002,9.999990000000025,9.45001000000002,291.15756,0.01
115.38542,11.5317,9.999990000000025,9.82501000000002,295.72272,0.01
115.39583,11.583640000000003,9.999990000000025,10.20001000000002,304.0,0.01
115.40625,11.670830000000024,9.999990000000025,10.57501000000002,319.45694,0.01
115.41667,11.779080000000022,9.999990000000025,10.95001000000002,338.65485,0.01
115.42708,11.88372000000004,9.999990000000025,11.32501000000002,357.02533,0.01
115.43750,11.96407000000005,9.999990000000025,11.70001000000002,370.0,0.01
115.44792,12.008540000000039,9.999990000000025,12.05782000000005,376.39432,0.01
115.45833,12.030820000000006,9.999990000000025,12.38751000000002,378.71423,0.01
115.46875,12.036980000000028,9.999990000000025,12.698450000000037,377.927,0.01
115.47917,12.029840000000036,9.999990000000025,12.999990000000025,375.0,0.01
115.48958,12.010490000000004,9.999990000000025,13.287500000000023,369.491,0.01
115.50000,11.978690000000029,9.999990000000025,13.550010000000043,361.81717,0.01
115.51042,11.946500000000015,9.999990000000025,13.787500000000023,354.23474,0.01
115.52083,11.92303000000004,9.999990000000025,13.999990000000025,349.0,0.01
115.53125,11.933190000000025,9.999990000000025,14.184380000000033,350.51758,0.01
115.54167,11.969420000000014,9.999990000000025,14.341670000000022,357.10571,0.01
115.55208,11.998500000000035,9.999990000000025,14.478110000000015,361.89099,0.01
115.56250,11.984340000000032,9.999990000000025,14.600000000000023,358.0,0.01
115.57292,11.932860000000005,9.999990000000025,14.70849000000004,347.10294,0.01
115.58333,11.876000000000033,9.999990000000025,14.797630000000026,335.71146,0.01
115.59375,11.818140000000028,9.999990000000025,14.862940000000037,324.21423,0.01
115.60417,11.761930000000007,9.999990000000025,14.899990000000003,313.0,0.01
115.61458,11.706200000000024,9.999990000000025,14.901910000000044,302.53976,0.01
115.62500,11.651940000000025,9.999990000000025,14.866970000000038,292.46591,0.01
115.63542,11.593800000000044,9.999990000000025,14.798550000000034,281.90909,0.01
115.64583,11.528189999999995,9.999990000000025,14.70001000000002,270.0,0.01
115.65625,11.449150000000031,9.999990000000025,14.57913000000002,254.5311,0.01
115.66667,11.346519999999998,9.999990000000025,14.440179999999998,235.2079,0.01
115.67708,11.233150000000023,9.999990000000025,14.281150000000025,214.03078,0.01
115.68750,11.11895000000004,9.999990000000025,14.100000000000023,193.0,0.01
115.69792,11.006520000000023,9.999990000000025,13.907129999999995,172.37645,0.01
115.70833,10.891990000000021,9.999990000000025,13.703580000000045,151.37804,0.01
115.71875,10.77914000000004,9.999990000000025,13.47320000000002,130.44058,0.01
115.72917,10.666860000000042,9.999990000000025,13.20001000000002,110.0,0.01
115.73958,10.55734000000001,9.999990000000025,12.899990000000003,90.96541,0.01
115.75000,10.457940000000008,9.999990000000025,12.600000000000023,73.6213,0.01
115.76042,10.365660000000048,9.999990000000025,12.300010000000043,57.46654,0.01
115.77083,10.276940000000025,9.999990000000025,11.999990000000025,42.0,0.01
115.78125,10.19091000000003,9.999990000000025,11.695310000000006,26.83717,0.01
115.79167,10.111720000000048,9.999990000000025,11.38751000000002,13.35526,0.01
115.80208,10.051450000000045,9.999990000000025,11.085930000000019,3.69572,0.01
115.81250,10.020070000000032,9.999990000000025,10.800010000000043,0.0,0.01
115.82292,10.013700000000028,9.999990000000025,10.53594000000004,0.0,0.01
115.83333,10.007990000000007,9.999990000000025,10.287500000000023,0.0,0.01
115.84375,10.001550000000009,9.999990000000025,10.045310000000029,0.0,0.01
115.85417,9.99499000000003,9.999990000000025,9.800010000000043,0.0,0.01
115.86458,9.988310000000013,9.999990000000025,9.547660000000008,0.0,0.01
115.87500,9.98153000000002,9.999990000000025,9.29376000000002,0.0,0.01
115.88542,9.975120000000004,9.999990000000025,9.04296000000005,0.0,0.01
115.89583,9.968710000000044,9.999990000000025,8.800010000000043,0.0,0.01
115.90625,9.96234000000004,9.999990000000025,8.567960000000028,0.0,0.01
115.91667,9.956080000000043,9.999990000000025,8.343740000000025,0.0,0.01
115.92708,9.950130000000001,9.999990000000025,8.122640000000047,0.0,0.01
115.93750,9.944209999999998,9.999990000000025,7.8999900000000025,0.0,0.01
115.94792,9.938260000000014,9.999990000000025,7.675010000000043,0.0,0.01
115.95833,9.93231000000003,9.999990000000025,7.45001000000002,0.0,0.01
115.96875,9.926390000000026,9.999990000000025,7.225000000000023,0.0,0.01
115.97917,9.92043000000001,9.999990000000025,6.999990000000025,0.0,0.01
115.98958,9.91458,9.999990000000025,6.802180000000021,0.0,0.01
116.00000,9.911490000000015,9.999990000000025,6.647490000000005,0.0,0.01
116.01042,9.908380000000022,9.999990000000025,6.519069999999999,0.0,0.01
116.02083,9.905300000000011,9.999990000000025,6.3999900000000025,0.0,0.01
116.03125,9.902190000000019,9.999990000000025,6.282500000000027,0.0,0.01
116.03282,9.901730000000043,9.999990000000025,6.265340000000037,0.0,0.01
116.03282,9.901730000000043,9.999990000000025,6.265340000000037,0.0,0.01
116.04167,9.89724000000001,9.999990000000025,6.173330000000021,0.0,0.01
116.05208,9.894770000000051,9.999990000000025,6.077510000000018,0.0,0.01
116.06250,9.89276000000001,9.999990000000025,5.999990000000025,0.0,0.01
116.07292,9.891020000000026,9.999990000000025,5.937490000000025,0.0,0.01
116.08333,9.889730000000043,9.999990000000025,5.883330000000001,0.0,0.01
116.09375,9.888450000000034,9.999990000000025,5.8374900000000025,0.0,0.01
116.10417,9.887170000000026,9.999990000000025,5.800010000000043,0.0,0.01
116.11458,9.886410000000012,9.999990000000025,5.769650000000013,0.0,0.01
116.12500,9.885739999999998,9.999990000000025,5.744040000000041,0.0,0.01
116.13542,9.885030000000029,9.999990000000025,5.721429999999998,0.0,0.01
116.14583,9.884450000000015,9.999990000000025,5.70001000000002,0.0,0.01
116.15625,9.884029999999996,9.999990000000025,5.683250000000044,0.0,0.01
116.16667,9.88384000000002,9.999990000000025,5.676780000000008,0.0,0.01
116.17708,9.883970000000033,9.999990000000025,5.681910000000016,0.0,0.01
116.18750,9.885340000000042,9.999990000000025,5.70001000000002,0.0,0.01
116.19792,9.896420000000035,9.999990000000025,5.759610000000009,2.108,0.01
116.20833,9.931759999999997,9.999990000000025,5.8839399999999955,8.37132,0.01
116.21875,9.987630000000024,9.999990000000025,6.066310000000044,18.69899,0.01
116.22917,10.065390000000036,9.999990000000025,6.300010000000043,33.0,0.01
116.23958,10.157950000000028,9.999990000000025,6.561059999999998,49.40532,0.01
116.25000,10.252040000000022,9.999990000000025,6.830650000000048,65.99017,0.01
116.26042,10.346060000000023,9.999990000000025,7.109920000000045,82.57993,0.01
116.27083,10.439140000000009,9.999990000000025,7.3999900000000025,99.0,0.01
116.28125,10.531460000000038,9.999990000000025,7.692960000000028,115.24177,0.01
116.29167,10.623739999999998,9.999990000000025,7.985410000000002,131.45102,0.01
116.30208,10.717219999999998,9.999990000000025,8.285150000000044,147.68475,0.01
116.31250,10.811550000000011,9.999990000000025,8.600000000000023,164.0,0.01
116.32292,10.905880000000025,9.999990000000025,8.925010000000043,180.81488,0.01
116.33333,11.00463000000002,9.999990000000025,9.249990000000025,198.21468,0.01
116.34375,11.103850000000023,9.999990000000025,9.57501000000002,215.75713,0.01
116.35417,11.201720000000023,9.999990000000025,9.899990000000003,233.0,0.01
116.36458,11.294920000000047,9.999990000000025,10.225000000000023,249.57295,0.01
116.37500,11.388149999999996,9.999990000000025,10.550010000000043,265.41553,0.01
116.38542,11.474390000000028,9.999990000000025,10.874990000000025,280.55035,0.01
116.39583,11.559110000000032,9.999990000000025,11.20001000000002,295.0,0.01
116.40625,11.634420000000034,9.999990000000025,11.524990000000003,307.98669,0.01
116.41667,11.704800000000034,9.999990000000025,11.850000000000023,319.09991,0.01
116.42708,11.763970000000029,9.999990000000025,12.175010000000043,328.91318,0.01
116.43750,11.820120000000031,9.999990000000025,12.499990000000025,338.0,0.01
116.44792,11.872490000000028,9.999990000000025,12.82501000000002,346.46201,0.01
116.45833,11.919399999999996,9.999990000000025,13.149990000000003,353.81723,0.01
116.46875,11.960440000000006,9.999990000000025,13.475000000000023,359.76385,0.01
116.47917,11.991820000000018,9.999990000000025,13.800010000000043,364.0,0.01
116.48958,12.012290000000007,9.999990000000025,14.097470000000044,366.25217,0.01
116.50000,12.022670000000005,9.999990000000025,14.351560000000006,366.80881,0.01
116.51042,12.027280000000019,9.999990000000025,14.579890000000034,366.21103,0.01
116.52083,12.025720000000035,9.999990000000025,14.800010000000043,365.0,0.01
116.53125,12.025260000000003,9.999990000000025,15.013090000000034,363.96429,0.01
116.54167,12.020680000000027,9.999990000000025,15.204679999999996,362.32541,0.01
116.55208,12.003690000000006,9.999990000000025,15.36895000000004,358.2738,0.01
116.56250,11.966760000000022,9.999990000000025,15.499990000000025,350.0,0.01
116.57292,11.910060000000044,9.999990000000025,15.593960000000038,338.20407,0.01
116.58333,11.84393,9.999990000000025,15.654690000000016,325.11563,0.01
116.59375,11.77328,9.999990000000025,15.688070000000039,311.21939,0.01
116.60417,11.699670000000026,9.999990000000025,15.70001000000002,297.0,0.01
116.61458,11.626370000000009,9.999990000000025,15.697840000000042,282.94431,0.01
116.62500,11.550040000000024,9.999990000000025,15.68282000000005,268.90421,0.01
116.63542,11.472890000000007,9.999990000000025,15.651360000000011,254.41199,0.01
116.64583,11.395260000000007,9.999990000000025,15.600000000000023,239.0,0.01
116.65625,11.306669999999997,9.999990000000025,15.529530000000022,222.32895,0.01
116.66667,11.214040000000011,9.999990000000025,15.441250000000025,204.82164,0.01
116.67708,11.12023000000005,9.999990000000025,15.332330000000013,187.1535,0.01
116.68750,11.027370000000019,9.999990000000025,15.20001000000002,170.0,0.01
116.69792,10.938320000000033,9.999990000000025,15.051260000000013,153.54649,0.01
116.70833,10.849300000000028,9.999990000000025,14.890010000000018,137.37836,0.01
116.71875,10.759029999999996,9.999990000000025,14.70876000000004,121.27105,0.01
116.72917,10.66787000000005,9.999990000000025,14.499990000000025,105.0,0.01
116.73958,10.57220000000001,9.999990000000025,14.274990000000003,87.39062,0.01
116.75000,10.469140000000039,9.999990000000025,14.050010000000043,68.38611,0.01
116.76042,10.36492000000004,9.999990000000025,13.82501000000002,49.43854,0.01
116.77083,10.270100000000014,9.999990000000025,13.600000000000023,32.0,0.01
116.78125,10.187550000000044,9.999990000000025,13.374990000000025,17.8875,0.01
116.79167,10.128810000000044,9.999990000000025,13.149990000000003,7.9,0.01
116.80208,10.08996000000002,9.999990000000025,12.925010000000043,1.9625,0.01
116.81250,10.070950000000039,9.999990000000025,12.70001000000002,0.0,0.01
116.82292,10.063070000000039,9.999990000000025,12.372340000000008,0.0,0.01
116.83333,10.051260000000013,9.999990000000025,11.90124000000003,0.0,0.01
116.84375,10.037620000000004,9.999990000000025,11.37954000000002,0.0,0.01
116.85417,10.024990000000003,9.999990000000025,10.899990000000003,0.0,0.01
116.86458,10.013360000000034,9.999990000000025,10.475950000000012,0.0,0.01
116.87500,10.002130000000022,9.999990000000025,10.054990000000032,0.0,0.01
116.88542,9.99072000000001,9.999990000000025,9.631560000000036,0.0,0.01
116.89583,9.979060000000004,9.999990000000025,9.20001000000002,0.0,0.01
116.90625,9.967370000000017,9.999990000000025,8.752340000000004,0.0,0.01
116.91667,9.955470000000048,9.999990000000025,8.29376000000002,0.0,0.01
116.92708,9.943570000000022,9.999990000000025,7.8382799999999975,0.0,0.01
116.93750,9.931630000000041,9.999990000000025,7.3999900000000025,0.0,0.01
116.94792,9.919730000000015,9.999990000000025,6.975000000000023,0.0,0.01
116.95833,9.907860000000028,9.999990000000025,6.550010000000043,0.0,0.01
116.96875,9.896050000000002,9.999990000000025,6.124990000000025,0.0,0.01
116.97917,9.884240000000034,9.999990000000025,5.70001000000002,0.0,0.01
116.98958,9.872430000000008,9.999990000000025,5.2749900000000025,0.0,0.01
117.00000,9.86062000000004,9.999990000000025,4.850000000000023,0.0,0.01
117.01042,9.848810000000014,9.999990000000025,4.425010000000043,0.0,0.01
117.02083,9.837000000000046,9.999990000000025,3.9999900000000252,0.0,0.01
117.03125,9.82519000000002,9.999990000000025,3.554680000000019,0.0,0.01
117.03272,9.823540000000037,9.999990000000025,3.489280000000008,0.0,0.01
117.03272,9.823540000000037,9.999990000000025,3.489280000000008,0.0,0.01
117.04167,9.813930000000028,9.999990000000025,3.0874900000000025,0.0,0.01
117.05208,9.801320000000032,9.999990000000025,2.626550000000009,0.0,0.01
117.06250,9.790189999999996,9.999990000000025,2.2000100000000202,0.0,0.01
117.07292,9.78042000000005,9.999990000000025,1.8576000000000477,0.0,0.01
117.08333,9.773250000000019,9.999990000000025,1.6035700000000475,0.0,0.01
117.09375,9.767020000000002,9.999990000000025,1.3977600000000052,0.0,0.01
117.10417,9.761470000000031,9.999990000000025,1.2000100000000202,0.0,0.01
117.11458,9.756160000000023,9.999990000000025,1.000879999999995,0.0,0.01
117.12500,9.751000000000033,9.999990000000025,0.817859999999996,0.0,0.01
117.13542,9.747220000000027,9.999990000000025,0.6509000000000356,0.0,0.01
117.14583,9.743430000000046,9.999990000000025,0.49999000000002525,0.0,0.01
117.15625,9.73965000000004,9.999990000000025,0.3849100000000476,0.0,0.01
117.16667,9.737760000000037,9.999990000000025,0.3276000000000181,0.0,0.01
117.17708,9.737420000000043,9.999990000000025,0.33151000000003705,0.0,0.01
117.18750,9.747220000000027,9.999990000000025,0.3999900000000025,0.0,0.01
117.19792,9.762410000000045,9.999990000000025,0.5441500000000019,3.79649,0.01
117.20833,9.813440000000014,9.999990000000025,0.7658000000000129,12.95732,0.01
117.21875,9.87838000000005,9.999990000000025,1.0545600000000377,24.13948,0.01
117.22917,9.93777,9.999990000000025,1.3999900000000025,34.0,0.01
117.23958,9.992639999999994,9.999990000000025,1.7759900000000357,42.08256,0.01
117.25000,10.046320000000037,9.999990000000025,2.1740400000000477,62.96106,0.01
117.26042,10.10107000000005,9.999990000000025,2.6100700000000074,89.19157,0.01
117.27083,10.15649000000002,9.999990000000025,3.1000000000000227,119.0,0.01
117.28125,10.212790000000041,9.999990000000025,3.626550000000009,150.67459,0.01
117.29167,10.377800000000036,9.999990000000025,4.165279999999996,183.09871,0.01
117.30208,10.611260000000016,9.999990000000025,4.721370000000036,216.22348,0.01
117.31250,10.862360000000024,9.999990000000025,5.300010000000043,250.0,0.01
117.32292,11.133910000000014,9.999990000000025,5.897670000000005,286.82324,0.01
117.33333,11.427970000000016,9.999990000000025,6.502070000000003,326.10922,0.01
117.34375,11.72610000000003,9.999990000000025,7.1054600000000505,363.34061,0.01
117.35417,11.998350000000016,9.999990000000025,7.70001000000002,394.0,0.01
117.36458,12.234460000000013,9.999990000000025,8.28439000000003,418.41165,0.01
117.37500,12.451380000000029,9.999990000000025,8.862510000000043,440.81345,0.01
117.38542,12.657590000000027,9.999990000000025,9.434380000000033,462.5585,0.01
117.39583,12.864160000000027,9.999990000000025,9.999990000000025,485.0,0.01
117.40625,13.078760000000045,9.999990000000025,10.550780000000032,508.77603,0.01
117.41667,13.294430000000034,9.999990000000025,11.081260000000043,533.07867,0.01
117.42708,13.508910000000014,9.999990000000025,11.596090000000004,557.09204,0.01
117.43750,13.710140000000024,9.999990000000025,12.100000000000023,580.0,0.01
117.44792,13.876430000000028,9.999990000000025,12.585170000000005,597.44702,0.01
117.45833,13.988950000000045,9.999990000000025,13.04376000000002,607.77539,0.01
117.46875,14.067960000000028,9.999990000000025,13.48046000000005,614.216,0.01
117.47917,14.137260000000026,9.999990000000025,13.899990000000003,620.0,0.01
117.48958,14.208860000000016,9.999990000000025,14.295590000000004,626.36066,0.01
117.50000,14.268240000000048,9.999990000000025,14.659019999999998,631.34583,0.01
117.51042,14.304410000000018,9.999990000000025,14.992970000000014,633.40808,0.01
117.52083,14.308370000000025,9.999990000000025,15.300010000000043,631.0,0.01
117.53125,14.268979999999999,9.999990000000025,15.577080000000024,623.67615,0.01
117.54167,14.19738000000001,9.999990000000025,15.819450000000018,612.54547,0.01
117.55208,14.100459999999998,9.999990000000025,16.027090000000044,598.39203,0.01
117.56250,13.98406,9.999990000000025,16.20001000000002,582.0,0.01
117.57292,13.85739000000001,9.999990000000025,16.33978000000002,564.44757,0.01
117.58333,13.724970000000042,9.999990000000025,16.450490000000002,546.19354,0.01
117.59375,13.585720000000038,9.999990000000025,16.53597000000002,527.09271,0.01
117.60417,13.438199999999995,9.999990000000025,16.600000000000023,507.0,0.01
117.61458,13.285090000000025,9.999990000000025,16.64092000000005,486.34476,0.01
117.62500,13.12518,9.999990000000025,16.654530000000022,464.80646,0.01
117.63542,12.948970000000031,9.999990000000025,16.64092000000005,441.11493,0.01
117.64583,12.74597,9.999990000000025,16.600000000000023,414.0,0.01
117.65625,12.520100000000014,9.999990000000025,16.525570000000016,383.6748,0.01
117.66667,12.280760000000043,9.999990000000025,16.406060000000025,351.63281,0.01
117.67708,12.036190000000033,9.999990000000025,16.233510000000024,318.52441,0.01
117.68750,11.79095000000001,9.999990000000025,15.999990000000025,285.0,0.01
117.69792,11.549070000000029,9.999990000000025,15.718740000000025,250.90965,0.01
117.70833,11.309500000000014,9.999990000000025,15.408320000000003,216.10805,0.01
117.71875,11.074760000000026,9.999990000000025,15.068750000000023,181.25241,0.01
117.72917,10.858910000000037,9.999990000000025,14.70001000000002,147.0,0.01
117.73958,10.665520000000015,9.999990000000025,14.314050000000009,114.52063,0.01
117.75000,10.503960000000006,9.999990000000025,13.920830000000024,84.95338,0.01
117.76042,10.375050000000044,9.999990000000025,13.517179999999996,58.90944,0.01
117.77083,10.282160000000033,9.999990000000025,13.100000000000023,38.0,0.01
117.78125,10.220240000000047,9.999990000000025,12.673429999999996,28.20066,0.01
117.79167,10.149159999999995,9.999990000000025,12.237510000000043,16.3117,0.01
117.80208,10.083640000000003,9.999990000000025,11.782800000000009,6.01689,0.01
117.81250,10.042050000000017,9.999990000000025,11.300010000000043,1.0,0.01
117.82292,10.023250000000019,9.999990000000025,10.792570000000012,0.19688,0.01
117.83333,10.008110000000045,9.999990000000025,10.27188000000001,0.075,0.01
117.84375,9.993890000000022,9.999990000000025,9.740229999999997,0.05937,0.01
117.85417,9.979489999999998,9.999990000000025,9.20001000000002,0.0,0.01
117.86458,9.964690000000019,9.999990000000025,8.65118000000001,0.0,0.01
117.87500,9.949910000000045,9.999990000000025,8.09689000000003,0.0,0.01
117.88542,9.935420000000022,9.999990000000025,7.544150000000002,0.0,0.01
117.89583,9.920950000000005,9.999990000000025,6.999990000000025,0.0,0.01
117.90625,9.90652,9.999990000000025,6.468500000000006,0.0,0.01
117.91667,9.89205000000004,9.999990000000025,5.945150000000012,0.0,0.01
117.92708,9.878260000000012,9.999990000000025,5.424220000000048,0.0,0.01
117.93750,9.865470000000016,9.999990000000025,4.8999900000000025,0.0,0.01
117.94792,9.852689999999996,9.999990000000025,4.343740000000025,0.0,0.01
117.95833,9.8399,9.999990000000025,3.761099999999999,0.0,0.01
117.96875,9.827110000000005,9.999990000000025,3.197930000000042,0.0,0.01
117.97917,9.81432000000001,9.999990000000025,2.7000100000000202,0.0,0.01
117.98958,9.801570000000027,9.999990000000025,2.2964400000000182,0.0,0.01
118.00000,9.788780000000031,9.999990000000025,1.9571500000000128,0.0,0.01
118.01042,9.775990000000036,9.999990000000025,1.639280000000042,0.0,0.01
118.02083,9.764730000000043,9.999990000000025,1.300010000000043,0.0,0.01
118.03125,9.755120000000034,9.999990000000025,0.9254099999999994,0.0,0.01
118.03263,9.753870000000006,9.999990000000025,0.8746600000000058,0.0,0.01
118.03263,9.753870000000006,9.999990000000025,0.8746600000000058,0.0,0.01
118.04167,9.743520000000046,9.999990000000025,0.5403699999999958,0.0,0.01
118.05208,9.733090000000004,9.999990000000025,0.16012000000000626,0.0,0.01
118.06250,9.723540000000014,9.999990000000025,-0.19998999999995704,0.0,0.01
118.07292,9.71517,9.999990000000025,-0.5037599999999998,0.0,0.01
118.08333,9.70944000000003,9.999990000000025,-0.7399999999999523,0.0,0.01
118.09375,9.703730000000007,9.999990000000025,-0.9312499999999773,0.0,0.01
118.10417,9.697990000000004,9.999990000000025,-1.1000099999999975,0.0,0.01
118.11458,9.693810000000042,9.999990000000025,-1.2532699999999863,0.0,0.01
118.12500,9.690060000000017,9.999990000000025,-1.3853799999999978,0.0,0.01
118.13542,9.686360000000036,9.999990000000025,-1.4997899999999618,0.0,0.01
118.14583,9.684140000000014,9.999990000000025,-1.6000099999999975,0.0,0.01
118.15625,9.681880000000035,9.999990000000025,-1.6792999999999552,0.0,0.01
118.16667,9.680780000000027,9.999990000000025,-1.725529999999992,0.0,0.01
118.17708,9.682610000000011,9.999990000000025,-1.7340099999999552,0.0,0.01
118.18750,9.684439999999995,9.999990000000025,-1.699989999999957,0.0,0.01
118.19792,9.701170000000047,9.999990000000025,-1.605139999999949,3.46875,0.01
118.20833,9.749410000000012,9.999990000000025,-1.4371999999999616,12.33333,0.01
118.21875,9.816490000000044,9.999990000000025,-1.2006899999999519,24.28125,0.01
118.22917,9.890500000000031,9.999990000000025,-0.8999999999999773,37.0,0.01
118.23958,9.96374000000003,9.999990000000025,-0.5619299999999612,49.21875,0.01
118.25000,10.039420000000007,9.999990000000025,-0.20468999999997095,61.66667,0.01
118.26042,10.119070000000022,9.999990000000025,0.17990000000003192,75.03125,0.01
118.27083,10.208030000000008,9.999990000000025,0.6000000000000227,90.0,0.01
118.28125,10.301690000000008,9.999990000000025,1.0400300000000016,106.0,0.01
